level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	7	1	1	9	465	805	68	19	96.962822	request
5	1	7	1	1	10	539	805	32	15	95.617218	due
5	1	7	1	1	11	578	806	15	14	95.617218	to
5	1	7	1	1	12	600	805	27	15	96.593178	the
5	1	7	1	1	13	635	805	68	19	96.973938	existing
5	1	7	1	1	14	708	805	31	15	96.973938	site
5	1	7	1	1	15	746	805	97	15	96.939217	constraints
5	1	7	1	1	16	850	805	34	15	96.939217	and
5	1	7	1	1	17	889	806	57	14	96.992592	nature
5	1	7	1	1	18	953	805	19	15	96.715431	of
5	1	7	1	1	19	976	805	26	15	96.709015	the
5	1	7	1	1	20	1009	805	86	19	96.819054	damages.
2	1	8	0	0	0	90	849	1056	42	-1	
3	1	8	1	0	0	90	849	1056	42	-1	
4	1	8	1	1	0	90	849	1056	19	-1	
5	1	8	1	1	1	90	849	61	15	96.900688	Please
5	1	8	1	1	2	158	849	42	18	96.919342	note,
5	1	8	1	1	3	209	852	43	12	96.193085	once
5	1	8	1	1	4	259	849	55	19	96.193085	drying
5	1	8	1	1	5	320	849	95	19	96.726547	equipment
5	1	8	1	1	6	420	849	14	15	96.889587	is
5	1	8	1	1	7	441	849	63	18	96.808182	on-site,
5	1	8	1	1	8	512	849	11	15	96.329475	it
5	1	8	1	1	9	528	849	14	15	95.747795	is
5	1	8	1	1	10	549	849	73	19	95.747795	charged
5	1	8	1	1	11	627	852	32	16	96.646660	per
5	1	8	1	1	12	663	849	33	19	95.745636	day.
5	1	8	1	1	13	706	849	13	15	95.745636	If
5	1	8	1	1	14	723	852	62	12	96.963928	access
5	1	8	1	1	15	791	849	14	15	96.491013	is
5	1	8	1	1	16	811	849	29	15	96.972946	not
5	1	8	1	1	17	845	849	78	19	96.181900	provided
5	1	8	1	1	18	929	852	21	12	96.988022	as
5	1	8	1	1	19	956	849	75	19	96.966972	required
5	1	8	1	1	20	1037	849	21	19	96.285324	by
5	1	8	1	1	21	1064	852	30	12	94.737503	our
5	1	8	1	1	22	1099	849	47	18	94.737503	team,
4	1	8	1	2	0	91	872	640	19	-1	
5	1	8	1	2	1	91	873	43	14	96.383499	extra
5	1	8	1	2	2	141	872	72	19	96.280197	charges
5	1	8	1	2	3	219	876	39	15	96.280197	may
5	1	8	1	2	4	263	872	21	15	96.950150	be
5	1	8	1	2	5	291	872	90	19	96.764786	applicable
5	1	8	1	2	6	388	872	16	15	96.410698	to
5	1	8	1	2	7	411	872	27	15	96.962822	the
5	1	8	1	2	8	445	872	62	15	96.642952	renters
5	1	8	1	2	9	514	872	25	15	96.972771	for
5	1	8	1	2	10	543	873	29	14	96.977684	not
5	1	8	1	2	11	576	872	83	19	96.762543	providing
5	1	8	1	2	12	665	876	66	11	96.493469	access.
2	1	9	0	0	0	90	959	836	111	-1	
3	1	9	1	0	0	90	959	836	111	-1	
4	1	9	1	1	0	91	959	130	19	-1	
5	1	9	1	1	1	91	960	17	15	93.261620	Hi
5	1	9	1	1	2	115	959	106	19	92.156960	Chawakorn,
4	1	9	1	2	0	90	1027	836	19	-1	
5	1	9	1	2	1	90	1027	50	16	96.410309	Since
5	1	9	1	2	2	147	1030	21	12	96.720619	no
5	1	9	1	2	3	174	1030	63	12	96.867668	access
5	1	9	1	2	4	243	1030	36	12	96.989372	was
5	1	9	1	2	5	285	1027	47	19	96.438507	given
5	1	9	1	2	6	339	1030	21	12	96.438507	on
5	1	9	1	2	7	368	1027	21	15	96.280891	24
5	1	9	1	2	8	396	1027	43	16	96.280891	June
5	1	9	1	2	9	446	1027	48	18	88.544296	2025,
5	1	9	1	2	10	501	1027	29	15	95.689232	the
5	1	9	1	2	11	536	1027	90	15	96.468597	contractor
5	1	9	1	2	12	632	1027	32	15	96.735771	has
5	1	9	1	2	13	671	1027	37	15	96.724419	sent
5	1	9	1	2	14	715	1030	20	12	96.724419	us
5	1	9	1	2	15	741	1027	28	15	96.932648	the
5	1	9	1	2	16	775	1027	77	15	96.781082	attached
5	1	9	1	2	17	860	1027	66	15	96.424164	invoice.
4	1	9	1	3	0	91	1050	520	20	-1	
5	1	9	1	3	1	91	1050	60	16	96.353668	Please
5	1	9	1	3	2	157	1050	58	16	96.661720	advise
5	1	9	1	3	3	221	1050	73	16	96.565544	whether
5	1	9	1	3	4	300	1054	31	16	97.003792	you
5	1	9	1	3	5	338	1050	52	16	96.601913	would
5	1	9	1	3	6	398	1050	29	16	96.961876	like
5	1	9	1	3	7	432	1051	17	15	96.975189	to
5	1	9	1	3	8	456	1054	32	16	96.478050	pay
5	1	9	1	3	9	493	1050	45	16	96.919968	them
5	1	9	1	3	10	545	1050	66	20	96.505081	directly.
2	1	10	0	0	0	90	1094	990	43	-1	
3	1	10	1	0	0	90	1094	990	43	-1	
4	1	10	1	1	0	90	1094	990	20	-1	
5	1	10	1	1	1	90	1094	95	18	96.845772	Otherwise,
5	1	10	1	1	2	192	1094	28	15	97.016434	the
5	1	10	1	1	3	227	1094	28	16	97.003273	OC
5	1	10	1	1	4	262	1094	27	15	96.265175	will
5	1	10	1	1	5	297	1094	47	15	96.888832	settle
5	1	10	1	1	6	350	1094	35	15	93.296898	with
5	1	10	1	1	7	393	1094	44	15	93.042923	FIXD
5	1	10	1	1	8	444	1094	33	15	93.271286	and
5	1	10	1	1	9	484	1094	91	20	92.694260	on-charge
5	1	10	1	1	10	580	1094	28	15	96.938004	the
5	1	10	1	1	11	615	1095	67	14	96.699112	amount
5	1	10	1	1	12	688	1095	16	14	96.992233	to
5	1	10	1	1	13	712	1094	26	15	96.876060	Lot
5	1	10	1	1	14	746	1094	61	18	38.375355	18034,
5	1	10	1	1	15	815	1094	32	15	96.636734	and
5	1	10	1	1	16	854	1094	28	15	96.567680	the
5	1	10	1	1	17	889	1094	49	15	96.188911	rental
5	1	10	1	1	18	945	1094	73	20	96.869659	provider
5	1	10	1	1	19	1023	1094	28	15	95.785652	will
5	1	10	1	1	20	1058	1094	22	15	95.785652	be
4	1	10	1	2	0	90	1118	299	19	-1	
5	1	10	1	2	1	90	1118	68	19	95.039513	seeking
5	1	10	1	2	2	166	1118	134	15	96.366798	reimbursement
5	1	10	1	2	3	306	1118	40	15	96.904686	from
5	1	10	1	2	4	353	1121	36	16	96.453903	you.
2	1	11	0	0	0	91	1161	228	20	-1	
3	1	11	1	0	0	91	1161	228	20	-1	
4	1	11	1	1	0	91	1161	228	20	-1	
5	1	11	1	1	1	91	1161	60	16	96.924454	Please
5	1	11	1	1	2	157	1161	63	18	96.831543	advise,
5	1	11	1	1	3	227	1161	49	16	96.937988	thank
5	1	11	1	1	4	283	1165	36	16	96.793106	you.
2	1	12	0	0	0	90	1277	176	62	-1	
3	1	12	1	0	0	90	1277	176	62	-1	
4	1	12	1	1	0	91	1277	175	16	-1	
5	1	12	1	1	1	91	1277	54	16	96.868362	From:
5	1	12	1	1	2	153	1277	75	16	96.842133	Johnson
5	1	12	1	1	3	235	1277	31	16	96.971466	Tan
4	1	12	1	2	0	90	1324	139	15	-1	
5	1	12	1	2	1	90	1324	54	15	95.943321	[Quoted
5	1	12	1	2	2	149	1325	25	11	96.766922	text
5	1	12	1	2	3	180	1324	49	15	83.433357	hidden]
2	1	13	0	0	0	90	1368	139	15	-1	
3	1	13	1	0	0	90	1368	139	15	-1	
4	1	13	1	1	0	90	1368	139	15	-1	
5	1	13	1	1	1	90	1368	54	15	96.606590	[Quoted
5	1	13	1	1	2	149	1369	25	11	96.818390	text
5	1	13	1	1	3	180	1368	49	15	75.892357	hidden]
2	1	14	0	0	0	89	1407	532	5	-1	
3	1	14	1	0	0	89	1407	532	5	-1	
4	1	14	1	1	0	89	1407	532	5	-1	
5	1	14	1	1	1	89	1407	532	5	95.000000	 
2	1	15	0	0	0	97	1423	136	15	-1	
3	1	15	1	0	0	97	1423	136	15	-1	
4	1	15	1	1	0	97	1423	136	15	-1	
5	1	15	1	1	1	97	1423	11	15	94.238663	5
5	1	15	1	1	2	115	1423	118	15	93.243225	attachments
2	1	16	0	0	0	97	1462	330	38	-1	
3	1	16	1	0	0	97	1462	330	38	-1	
4	1	16	1	1	0	97	1462	330	31	-1	
5	1	16	1	1	1	97	1467	25	26	61.011295	Bj
5	1	16	1	1	2	134	1462	61	15	90.951401	Notice
5	1	16	1	1	3	201	1462	20	15	96.990944	of
5	1	16	1	1	4	226	1462	48	19	95.950012	entry
5	1	16	1	1	5	281	1462	10	15	93.656166	9
5	1	16	1	1	6	298	1462	40	19	93.283264	July
5	1	16	1	1	7	345	1462	82	19	64.048462	2025.pat
4	1	16	1	2	0	135	1485	34	15	-1	
5	1	16	1	2	1	135	1485	34	15	95.016991	10K
2	1	17	0	0	0	93	1521	334	42	-1	
3	1	17	1	0	0	93	1521	334	42	-1	
4	1	17	1	1	0	93	1521	334	38	-1	
5	1	17	1	1	1	93	1521	29	38	68.629593	Aa
5	1	17	1	1	2	134	1524	61	15	96.863838	Notice
5	1	17	1	1	3	201	1524	20	15	96.747292	of
5	1	17	1	1	4	226	1525	49	19	96.934189	entry
5	1	17	1	1	5	281	1524	10	15	96.934189	8
5	1	17	1	1	6	298	1524	40	20	93.197769	July
5	1	17	1	1	7	345	1524	82	20	92.290833	2025.pdf
4	1	17	1	2	0	135	1547	34	16	-1	
5	1	17	1	2	1	135	1547	34	16	93.743317	10K
2	1	18	0	0	0	97	1587	330	38	-1	
3	1	18	1	0	0	97	1587	330	38	-1	
4	1	18	1	1	0	97	1587	330	31	-1	
5	1	18	1	1	1	97	1592	25	26	34.698097	Bj
5	1	18	1	1	2	134	1587	61	15	93.372963	Notice
5	1	18	1	1	3	201	1587	20	15	96.991325	of
5	1	18	1	1	4	226	1588	49	18	91.098869	entry
5	1	18	1	1	5	281	1587	10	15	91.098869	7
5	1	18	1	1	6	298	1587	40	19	93.278580	July
5	1	18	1	1	7	345	1587	82	19	78.261879	2025.pat
4	1	18	1	2	0	135	1610	34	15	-1	
5	1	18	1	2	1	135	1610	34	15	95.638489	10K
