level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	4	1	1	2	189	875	119	18	96.141968	document
5	1	4	1	1	3	315	875	101	18	96.667946	contains
5	1	4	1	1	4	426	875	114	23	96.337967	important
5	1	4	1	1	5	548	874	134	19	96.509369	information
5	1	4	1	1	6	691	875	68	18	96.685150	about
5	1	4	1	1	7	766	879	54	19	96.513908	your
5	1	4	1	1	8	828	879	60	14	96.698273	case.
5	1	4	1	1	9	898	875	13	18	92.997688	It
5	1	4	1	1	10	920	875	99	18	95.642822	includes
4	1	4	1	2	0	132	903	931	24	-1	
5	1	4	1	2	1	132	903	140	19	96.513046	instructions
5	1	4	1	2	2	280	903	68	19	96.484596	about
5	1	4	1	2	3	354	903	58	19	96.504097	what
5	1	4	1	2	4	419	908	43	19	96.504097	you
5	1	4	1	2	5	472	903	55	19	96.872726	need
5	1	4	1	2	6	536	904	22	18	95.756271	to
5	1	4	1	2	7	567	903	29	19	95.157166	do
5	1	4	1	2	8	604	903	42	19	95.157166	and
5	1	4	1	2	9	656	908	48	19	95.546852	may
5	1	4	1	2	10	713	904	36	18	96.991653	set
5	1	4	1	2	11	756	903	50	19	95.473198	time
5	1	4	1	2	12	816	903	62	19	96.396889	limits
5	1	4	1	2	13	886	903	46	19	96.234360	that
5	1	4	1	2	14	940	903	55	19	96.880592	need
5	1	4	1	2	15	1004	904	23	18	96.316338	to
5	1	4	1	2	16	1036	903	27	19	96.973862	be
4	1	4	1	3	0	130	931	106	19	-1	
5	1	4	1	3	1	130	931	106	19	96.809937	followed.
2	1	5	0	0	0	1123	847	1	130	-1	
3	1	5	1	0	0	1123	847	1	130	-1	
4	1	5	1	1	0	1123	847	1	130	-1	
5	1	5	1	1	1	1123	847	1	130	95.000000	 
2	1	6	0	0	0	118	847	2	130	-1	
3	1	6	1	0	0	118	847	2	130	-1	
4	1	6	1	1	0	118	847	2	130	-1	
5	1	6	1	1	1	118	847	2	130	95.000000	 
2	1	7	0	0	0	118	975	1006	3	-1	
3	1	7	1	0	0	118	975	1006	3	-1	
4	1	7	1	1	0	118	975	1006	3	-1	
5	1	7	1	1	1	118	975	1006	3	95.000000	 
2	1	8	0	0	0	121	1090	348	27	-1	
3	1	8	1	0	0	121	1090	348	27	-1	
4	1	8	1	1	0	121	1090	348	27	-1	
5	1	8	1	1	1	121	1090	166	27	96.641373	Background
5	1	8	1	1	2	297	1090	50	21	96.934891	and
5	1	8	1	1	3	357	1090	112	27	95.966042	findings
2	1	9	0	0	0	119	1154	746	24	-1	
3	1	9	1	0	0	119	1154	746	24	-1	
4	1	9	1	1	0	119	1154	746	24	-1	
5	1	9	1	1	1	119	1154	46	19	96.702148	This
5	1	9	1	1	2	174	1154	121	24	96.715027	proceeding
5	1	9	1	1	3	306	1154	37	19	96.944000	has
5	1	9	1	1	4	352	1154	53	19	96.933342	been
5	1	9	1	1	5	415	1154	112	24	96.332458	processed
5	1	9	1	1	6	537	1154	25	24	96.935211	by
5	1	9	1	1	7	569	1154	34	19	96.295227	the
5	1	9	1	1	8	613	1154	54	24	96.860260	Early
5	1	9	1	1	9	676	1154	115	19	96.673355	Resolution
5	1	9	1	1	10	800	1154	65	19	95.176758	Team.
2	1	10	0	0	0	119	1203	708	23	-1	
3	1	10	1	0	0	119	1203	708	23	-1	
4	1	10	1	1	0	119	1203	708	23	-1	
5	1	10	1	1	1	119	1203	41	18	96.943199	The
5	1	10	1	1	2	168	1203	89	18	96.435684	Tribunal
5	1	10	1	1	3	267	1203	80	18	96.375443	records
5	1	10	1	1	4	355	1203	42	18	96.149017	that
5	1	10	1	1	5	404	1203	33	18	96.149017	the
5	1	10	1	1	6	447	1203	73	23	96.774155	parties
5	1	10	1	1	7	529	1203	51	18	96.405365	have
5	1	10	1	1	8	590	1203	87	18	96.563942	reached
5	1	10	1	1	9	687	1207	11	14	96.720955	a
5	1	10	1	1	10	707	1203	120	18	96.661888	settlement.
2	1	11	0	0	0	119	1292	94	22	-1	
3	1	11	1	0	0	119	1292	94	22	-1	
4	1	11	1	1	0	119	1292	94	22	-1	
5	1	11	1	1	1	119	1292	94	22	96.878555	Orders
2	1	12	0	0	0	119	1357	319	23	-1	
3	1	12	1	0	0	119	1357	319	23	-1	
4	1	12	1	1	0	119	1357	319	23	-1	
5	1	12	1	1	1	119	1357	41	19	96.262978	The
5	1	12	1	1	2	170	1357	121	23	96.262978	proceeding
5	1	12	1	1	3	301	1357	16	19	96.931770	is
5	1	12	1	1	4	326	1357	65	19	96.286774	struck
5	1	12	1	1	5	399	1358	39	18	96.962769	out.
2	1	13	0	0	0	119	1405	524	23	-1	
3	1	13	1	0	0	119	1405	524	23	-1	
4	1	13	1	1	0	119	1405	524	23	-1	
5	1	13	1	1	1	119	1405	41	18	96.656265	The
5	1	13	1	1	2	170	1405	99	23	96.586502	applicant
5	1	13	1	1	3	278	1405	37	18	96.914261	has
5	1	13	1	1	4	319	1401	11	31	96.849083	a
5	1	13	1	1	5	346	1405	46	23	96.849083	right
5	1	13	1	1	6	400	1405	19	18	96.361420	to
5	1	13	1	1	7	428	1405	51	18	96.477119	seek
5	1	13	1	1	8	489	1405	154	18	95.769798	reinstatement.
